datepublication;nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBénéficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPériodeVersement;idRAE;notificationUE;pourcentageSubvention;date_deb;date_fin;objet_reuse;montant_reuse
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-04;2025/242;AUSTA;44237888100019;Aide au fonctionnement;45000;Aide en numéraire;échelonné;2025-07-04 / 2026-01-04;sans objet;non;1.00;2025-07-04;;Autre objet;Entre 30 000€ et 100 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-10;2025/206;QUAD DRAMA;53381534600010;Aide au fonctionnement;30000;Aide en numéraire;échelonné;2025-07-10 / 2026-01-10;sans objet;non;1.00;2025-07-10;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-06-26;2025/116;WAY4SPACE;90870146900011;Aide au fonctionnement;210000;Aide en numéraire;échelonné;2025-06-26 / 2025-12-26;sans objet;non;1.00;2025-06-26;;Autre objet;Entre 100 000€ et 500 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-17;2025/205;MDEF Bordeaux;49058526200069;Aide au fonctionnement;26488;Aide en numéraire;échelonné;2025-07-17 / 2026-01-17;sans objet;non;1.00;2025-07-17;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-07;2025/218;GPT EMPLOYEURS GRAND PARC;92179265100025;Aide à l'investissement;15000;Aide en numéraire;échelonné;2025-07-07 / 2026-01-07;sans objet;non;1.00;2025-07-07;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-25;2025/147;CHAHUTS;40265285300019;Aide au fonctionnement;35000;Aide en numéraire;échelonné;2025-07-25 / 2026-01-25;sans objet;non;1.00;2025-07-25;;Autre objet;Entre 30 000€ et 100 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-05-20;2025/121;LES PETITS DEBROUILLARDS;41087071100083;Aide au fonctionnnement;5000;Aide en numéraire;unique;2025-05-20 / 2025-11-20;sans objet;non;1.00;2025-05-20;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-06-11;2024/325;MESOLIA HABITAT;46920155200020;Aide au fonctionnement;10000;Aide en numéraire;échelonné;2025-06-11 / 2025-12-11;sans objet;non;1.00;2025-06-11;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-06-11;2024/325;CLAIRSIENNE;45820538200054;Aide au fonctionnement;10000;Aide en numéraire;échelonné;2025-06-11 / 2025-12-11;sans objet;non;1.00;2025-06-11;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-05-23;2024/325;COP RES PALMER;3271960100018;Aide au fonctionnement;10000;Aide en numéraire;échelonné;2025-05-23 / 2025-11-23;sans objet;non;1.00;2025-05-23;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-30;2025/351;ADAV 33;30091783800025;Aide au fonctionnement;125100;Aide en numéraire;échelonné;2025-07-30 / 2026-01-30;sans objet;non;1.00;2025-07-30;;Autre objet;Entre 100 000€ et 500 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-10;2025/206;JLA PRODUCTION;39787018900040;Aide au fonctionnement;35000;Aide en numéraire;échelonné;2025-07-10 / 2026-01-10;sans objet;non;1.00;2025-07-10;;Autre objet;Entre 30 000€ et 100 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-15;2025/206;IN VIVO FILMS;80988876100057;Aide au fonctionnement;30000;Aide en numéraire;échelonné;2025-07-15 / 2026-01-15;sans objet;non;1.00;2025-07-15;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-08-04;2025/123;France ACTIVE NA;82101368700024;Aide à l'investissement;30000;Aide en numéraire;unique;2025-08-04 / 2026-02-04;sans objet;non;1.00;2025-08-04;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-08-12;2025/324;BANQUE ALIMENTAIRE DE BORDEAUX;34063725500027;Aide au fonctionnement;50000;Aide en numéraire;unique;2025-08-12 / 2026-02-12;sans objet;non;1.00;2025-08-12;;Autre objet;Entre 30 000€ et 100 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-17;2025/256;L'EPHEMERE;82138441900015;Aide au fonctionnement;17950;Aide en numéraire;échelonné;2025-07-17 / 2026-01-17;sans objet;non;1.00;2025-07-17;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-17;2025/256;GARAGE MODERNE;43470528100021;Aide au fonctionnement;15240;Aide en numéraire;échelonné;2025-07-17 / 2026-01-17;sans objet;non;1.00;2025-07-17;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-17;2025/256;LUDOSENS;51317173600038;Aide au fonctionnement;35278;Aide en numéraire;échelonné;2025-07-17 / 2026-01-17;sans objet;non;1.00;2025-07-17;;Autre objet;Entre 30 000€ et 100 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-06-26;2025/256;ASSOCIATION LES AMIS DU CARRELET;84097429900017;Aide à l'investissement;100000;Aide en numéraire;échelonné;2025-06-26 / 2025-12-26;sans objet;non;1.00;2025-06-26;;Autre objet;Entre 30 000€ et 100 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-06-26;2025/256;ATELIER BAINS DOUCHES;51063878600028;Aide à l'investissement;5085;Aide en numéraire;échelonné;2025-06-26 / 2025-12-26;sans objet;non;1.00;2025-06-26;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-06-26;2025/256;GARAGE MODERNE;43470528100021;Aide à l'investissement;70689;Aide en numéraire;échelonné;2025-06-26 / 2025-12-26;sans objet;non;1.00;2025-06-26;;Autre objet;Entre 30 000€ et 100 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-06-26;2025/256;COLLECTIF HABITANTS HAUT CENON;93803311500016;Aide à l'investissement;78600;Aide en numéraire;échelonné;2025-06-26 / 2025-12-26;sans objet;non;1.00;2025-06-26;;Autre objet;Entre 30 000€ et 100 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2024-12-20;2024/511;SENS;48920860300022;AAP 2024-2025 SOLIDARITE DECHETS;50000;Aide en numéraire;échelonné;2024-12-20 / 2025-06-20;sans objet;non;1.00;2024-12-20;;Autre objet;Entre 30 000€ et 100 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-17;2025/24;ETU'RECUP;80127165100029;Festival 0 DECHETS;5500;Aide en numéraire;unique;2025-07-17 / 2026-01-17;sans objet;non;1.00;2025-07-17;;Autre objet;Inférieur à 30 000€
2025-09-11;BORDEAUX METROPOLE;24330031600011;2025-07-17;2025/24;ETU'RECUP;80127165100029;Aide au fonctionnement;8750;Aide en numéraire;unique;2025-07-17 / 2026-01-17;sans objet;non;1.00;2025-07-17;;Autre objet;Inférieur à 30 000€
2026-01-14;BORDEAUX METROPOLE;24330031600011;2025-06-26;2025/256;HEPTAGONE;88449735500013;Aide à l'investissement;44200;Aide en numéraire;échelonné;2025-06-26 / 2025-12-26;sans objet;non;1.00;2025-06-26;;Autre objet;Entre 30 000€ et 100 000€
2026-01-14;BORDEAUX METROPOLE;24330031600011;2025-08-12;2025/327;CLAP SUD OUEST;40228354300070;AAP CDV 2025;26000;Aide en numéraire;unique;2025-08-12 / 2026-02-12;sans objet;non;1.00;2025-08-12;;Autre objet;Inférieur à 30 000€
2026-01-14;BORDEAUX METROPOLE;24330031600011;2024-09-21;2024/369;CIVAM PPML;51115695200026;Aide à l'investissement;5000;Aide en numéraire;échelonné;2024-09-21 / 2025-03-21;sans objet;non;1.00;2024-09-21;;Autre objet;Inférieur à 30 000€
2026-01-14;BORDEAUX METROPOLE;24330031600011;2025-09-04;2025/324;SEJOUR SPORTIF SOLIDAIRE;81147565600146;AAP CLS 2025 - vélo école;3000;Aide en numéraire;unique;2025-09-04 / 2026-03-04;sans objet;non;1.00;2025-09-04;;Autre objet;Inférieur à 30 000€
2026-01-14;BORDEAUX METROPOLE;24330031600011;2025-08-12;2025/324;WEJOB;82182204600032;AAP CLS 2025;34500;Aide en numéraire;unique;2025-08-12 / 2026-02-12;sans objet;non;1.00;2025-08-12;;Autre objet;Entre 30 000€ et 100 000€
